credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1.00,small_business,0.1461,206.86,10.56,12.76,767.00,5610.00,4031.00,39.10,5.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1253,167.34,10.59,2.97,692.00,2729.96,3869.00,26.10,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1148,494.53,10.60,10.32,737.00,6630.00,14274.00,24.60,0.00,0.00,0.00,0.00
1.00,credit_card,0.1426,686.12,11.16,13.68,687.00,4860.00,27561.00,80.80,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1183,662.68,11.29,9.11,742.00,3660.00,28091.00,50.60,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1148,263.75,10.49,2.90,727.00,1800.00,2980.00,31.70,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1114,98.42,10.20,17.29,717.00,2550.00,4502.00,40.90,2.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1183,482.10,10.71,14.56,717.00,2280.00,25729.00,52.40,0.00,0.00,0.00,0.00
1.00,credit_card,0.1287,201.80,10.86,6.30,682.00,10320.00,9339.00,33.20,2.00,1.00,0.00,0.00
1.00,debt_consolidation,0.1148,494.53,11.23,10.10,742.00,5520.00,73366.00,61.70,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1635,529.94,11.16,16.66,662.00,4619.96,29319.00,61.50,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1218,566.10,11.06,15.80,717.00,6240.00,21441.00,80.60,1.00,0.00,0.00,1.00
1.00,home_improvement,0.1565,279.89,11.00,16.72,717.00,2550.00,16951.00,99.70,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1322,381.95,10.64,19.05,707.00,5009.96,32720.00,94.60,1.00,0.00,0.00,0.00
1.00,credit_card,0.1218,499.50,10.80,16.97,722.00,4200.96,11530.00,49.10,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1253,334.67,10.60,20.46,702.00,2520.00,7722.00,66.10,0.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1183,629.55,12.21,10.93,742.00,7020.00,79062.00,50.80,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1392,546.20,11.25,15.83,687.00,2099.96,17923.00,59.70,0.00,0.00,0.00,0.00
1.00,educational,0.1218,183.15,11.48,14.75,697.00,8249.96,36428.00,70.70,0.00,0.00,0.00,0.00
1.00,credit_card,0.1635,176.65,10.55,5.18,672.00,1379.96,5403.00,63.60,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1426,308.76,10.71,22.91,682.00,3450.00,23703.00,83.80,0.00,0.00,0.00,0.00
1.00,credit_card,0.1114,328.04,10.71,22.13,732.00,3720.00,12253.00,18.90,2.00,1.00,0.00,0.00
1.00,debt_consolidation,0.1357,215.70,9.80,21.53,727.00,2880.00,7727.00,95.40,0.00,0.00,0.00,0.00
1.00,small_business,0.1461,344.76,12.01,17.43,732.00,4350.00,114393.00,46.60,2.00,0.00,0.00,0.00
1.00,all_other,0.0894,254.18,11.65,2.70,762.00,6900.00,5914.00,15.90,4.00,0.00,0.00,0.00
1.00,all_other,0.0774,218.54,11.28,3.17,782.00,4590.96,482.00,1.60,2.00,0.00,0.00,0.00
1.00,home_improvement,0.0774,187.32,11.30,15.69,752.00,3630.00,6207.00,41.40,3.00,0.00,0.00,0.00
1.00,home_improvement,0.1183,265.08,11.24,8.98,732.00,3720.00,905.00,12.00,0.00,0.00,2.00,0.00
1.00,debt_consolidation,0.1183,298.21,10.86,20.49,712.00,4619.96,23750.00,47.70,1.00,0.00,0.00,0.00
1.00,educational,0.1148,461.56,11.60,21.29,727.00,5250.00,15812.00,50.00,1.00,0.00,0.00,1.00
1.00,credit_card,0.1322,202.81,10.99,14.47,682.00,4289.96,6891.00,59.80,0.00,0.00,0.00,0.00
1.00,home_improvement,0.1357,339.69,11.71,8.38,682.00,5160.00,865.00,72.10,3.00,0.00,0.00,0.00
1.00,all_other,0.1531,174.08,10.77,3.79,672.00,3030.00,2029.00,20.30,3.00,0.00,0.00,1.00
1.00,major_purchase,0.1218,59.94,11.25,5.30,692.00,5729.96,1836.00,34.60,1.00,1.00,0.00,0.00
1.00,all_other,0.0774,156.10,11.51,10.24,752.00,5729.96,15509.00,25.70,1.00,0.00,0.00,0.00
1.00,home_improvement,0.0894,571.89,11.29,5.37,777.00,6990.00,17915.00,17.00,3.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1218,166.50,10.89,10.50,692.00,6119.96,4819.00,55.30,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1426,462.27,10.46,22.11,687.00,3330.00,18522.00,93.10,0.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1357,467.07,11.98,9.43,692.00,5820.00,105576.00,68.60,0.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1287,311.11,10.22,18.97,687.00,2550.00,9666.00,83.30,0.00,0.00,0.00,0.00
1.00,all_other,0.1322,236.61,10.24,15.09,687.00,3929.96,2896.00,10.30,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1322,507.01,10.86,1.96,717.00,1409.96,2425.00,29.20,0.00,0.00,0.00,0.00
1.00,credit_card,0.0894,349.49,11.81,13.79,762.00,9299.96,2308.00,33.00,3.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1253,669.33,11.41,18.72,712.00,2910.00,55770.00,62.00,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1114,492.06,11.23,8.05,767.00,5759.96,5404.00,5.20,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1287,210.21,10.82,21.84,692.00,4349.96,28565.00,70.00,1.00,0.00,0.00,0.00
1.00,educational,0.1218,511.16,10.90,15.47,742.00,4619.96,15713.00,27.90,5.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1287,504.50,11.37,13.38,707.00,5667.04,14045.00,29.40,1.00,0.00,0.00,1.00
1.00,all_other,0.0740,105.61,10.60,15.03,757.00,5610.00,12361.00,43.70,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1565,489.81,10.82,6.00,662.00,3270.00,1221.00,12.20,3.00,0.00,0.00,0.00
1.00,all_other,0.1809,289.57,10.71,13.81,677.00,4949.96,8704.00,16.10,2.00,2.00,0.00,0.00
1.00,major_purchase,0.0774,124.88,11.15,10.83,762.00,3209.96,2976.00,38.60,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1148,522.55,10.49,22.47,737.00,4020.00,19796.00,30.10,1.00,0.00,0.00,0.00
1.00,major_purchase,0.0740,77.65,12.13,4.06,757.00,10320.00,14063.00,50.20,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.0894,476.58,11.64,6.24,792.00,7800.00,19367.00,9.10,0.00,0.00,0.00,0.00
1.00,home_improvement,0.1392,204.83,11.47,7.00,682.00,6509.96,4417.00,78.90,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1114,328.04,10.31,12.92,727.00,4470.00,14257.00,29.50,0.00,0.00,0.00,1.00
1.00,educational,0.0774,156.10,11.05,0.38,782.00,2286.00,1137.00,4.30,1.00,0.00,0.00,0.00
1.00,credit_card,0.1392,682.74,11.14,14.99,742.00,8279.96,13631.00,80.70,7.00,0.00,0.00,1.00
1.00,all_other,0.1357,101.91,10.60,22.98,672.00,4500.00,17590.00,80.70,1.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1253,669.33,11.35,24.56,717.00,4830.00,21621.00,60.10,1.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1218,172.33,9.62,13.12,707.00,1530.00,6947.00,53.40,0.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1114,524.86,11.25,5.84,757.00,13379.96,20015.00,34.90,0.00,0.00,0.00,0.00
1.00,small_business,0.1635,706.59,10.99,2.87,762.00,2580.00,11341.00,32.20,1.00,0.00,0.00,0.00
1.00,educational,0.1218,64.11,10.31,8.36,712.00,1349.96,277.00,46.20,2.00,0.00,0.00,0.00
1.00,all_other,0.1287,117.72,10.52,9.79,682.00,2220.00,9868.00,73.10,3.00,0.00,0.00,0.00
1.00,all_other,0.1287,134.54,9.80,13.80,692.00,3210.00,9794.00,75.90,0.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1218,599.40,11.61,8.23,722.00,5429.96,15533.00,79.30,1.00,0.00,0.00,0.00
1.00,all_other,0.0859,316.11,10.86,14.35,752.00,7051.00,16375.00,28.00,1.00,0.00,0.00,0.00
1.00,credit_card,0.1183,662.68,12.06,13.22,747.00,4350.00,10767.00,50.30,0.00,0.00,0.00,0.00
1.00,home_improvement,0.1148,395.63,10.82,12.41,757.00,2460.96,2071.00,23.00,4.00,0.00,0.00,0.00
1.00,all_other,0.1947,737.94,11.92,0.98,667.00,6419.96,29518.00,97.40,0.00,0.00,0.00,0.00
1.00,home_improvement,0.1253,267.74,10.78,4.97,772.00,4383.00,2958.00,7.60,7.00,0.00,0.00,0.00
1.00,credit_card,0.1148,494.53,11.19,23.90,737.00,4860.00,38876.00,59.60,2.00,0.00,0.00,1.00
1.00,credit_card,0.0859,177.02,10.57,8.34,737.00,2700.00,2639.00,24.00,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1426,548.90,10.71,14.67,682.00,3959.96,9092.00,23.20,0.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1183,497.01,11.07,11.00,732.00,2879.96,8318.00,50.70,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1426,111.50,10.82,19.20,667.00,4264.96,9625.00,49.10,2.00,0.00,0.00,0.00
1.00,debt_consolidation,0.0859,316.11,11.00,3.78,767.00,3390.00,3252.00,13.70,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1218,116.55,11.69,13.42,692.00,8880.00,25873.00,63.90,2.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1218,93.24,11.46,16.96,697.00,8130.00,40868.00,86.60,3.00,0.00,0.00,1.00
1.00,credit_card,0.1218,549.45,11.23,16.06,717.00,5039.96,43373.00,66.90,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1218,499.50,10.82,21.24,722.00,3300.00,7322.00,31.80,0.00,0.00,0.00,1.00
1.00,educational,0.1183,410.87,11.94,17.38,717.00,7169.96,452.00,8.40,1.00,0.00,0.00,0.00
1.00,all_other,0.1148,69.24,10.71,18.24,717.00,1830.00,6554.00,55.10,2.00,0.00,0.00,0.00
1.00,all_other,0.1218,366.30,11.70,9.38,707.00,11460.00,9772.00,41.80,1.00,0.00,0.00,0.00
1.00,credit_card,0.0859,202.31,10.73,15.24,747.00,8400.00,13010.00,36.80,0.00,0.00,0.00,0.00
1.00,major_purchase,0.1148,659.37,10.53,10.19,767.00,3959.96,5110.00,36.50,0.00,0.00,0.00,0.00
1.00,credit_card,0.0859,271.85,11.46,16.16,752.00,4050.00,30330.00,30.90,2.00,0.00,0.00,0.00
1.00,small_business,0.1774,720.42,11.24,7.04,702.00,5100.00,11829.00,74.40,3.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1357,679.37,11.41,5.13,707.00,3929.96,17470.00,25.10,0.00,1.00,0.00,0.00
1.00,all_other,0.0894,190.63,11.00,1.16,732.00,5309.96,2731.00,9.20,0.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1287,815.61,12.25,8.13,722.00,8130.00,30159.00,63.60,1.00,1.00,0.00,0.00
1.00,all_other,0.1287,151.35,11.85,18.99,682.00,3959.96,778.00,33.80,0.00,4.00,0.00,0.00
1.00,debt_consolidation,0.1148,576.95,11.10,11.71,737.00,3780.00,18277.00,50.80,1.00,0.00,0.00,0.00
1.00,small_business,0.1496,710.23,11.41,16.12,752.00,10290.00,5090.00,7.10,0.00,0.00,0.00,0.00
1.00,small_business,0.1357,161.36,10.13,5.09,787.00,4800.00,44834.00,0.00,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1704,292.53,11.18,15.87,682.00,8579.96,13641.00,98.80,2.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1148,560.47,11.47,23.18,742.00,5280.00,11265.00,24.30,0.00,0.00,0.00,0.00
1.00,small_business,0.1565,874.66,11.52,9.01,737.00,5039.96,52307.00,62.60,3.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1392,273.10,11.21,4.20,677.00,5369.96,9172.00,66.00,1.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1670,464.19,10.95,19.89,682.00,2910.00,3368.00,99.10,0.00,0.00,0.00,0.00
1.00,credit_card,0.1114,196.83,11.85,17.30,717.00,5220.00,61431.00,74.10,2.00,0.00,0.00,0.00
1.00,all_other,0.1287,269.07,10.67,15.04,702.00,9720.96,4616.00,41.60,1.00,1.00,0.00,0.00
1.00,debt_consolidation,0.1183,497.01,11.05,15.87,732.00,8460.00,26127.00,44.80,1.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1357,441.60,10.59,24.04,702.00,8850.00,20688.00,91.50,0.00,0.00,0.00,1.00
1.00,all_other,0.1148,395.63,10.04,0.00,777.00,7050.00,0.00,0.00,4.00,0.00,0.00,0.00
1.00,all_other,0.1600,98.45,10.42,14.77,662.00,1319.96,339.00,12.10,2.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1287,235.44,11.08,9.12,687.00,2250.00,7361.00,72.20,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1253,234.27,10.92,21.23,697.00,5399.96,28606.00,84.10,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1218,372.96,10.49,11.10,707.00,6449.96,17715.00,79.00,0.00,0.00,0.00,0.00
1.00,home_improvement,0.0859,379.33,11.78,6.61,772.00,5820.00,11867.00,21.40,3.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1183,497.01,12.11,9.26,732.00,5700.96,75854.00,46.20,1.00,1.00,0.00,1.00
1.00,debt_consolidation,0.0894,317.72,11.23,12.64,737.00,5280.00,36161.00,46.40,1.00,0.00,0.00,0.00
1.00,major_purchase,0.1218,149.85,11.34,0.07,707.00,3660.00,5.00,0.10,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1426,343.06,10.87,13.49,687.00,5640.00,7573.00,48.50,2.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1114,426.45,10.99,18.63,742.00,5520.00,25195.00,24.20,0.00,0.00,0.00,0.00
1.00,credit_card,0.1287,807.20,12.61,0.54,777.00,4319.96,5068.00,46.10,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1565,874.66,11.98,16.79,687.00,2520.00,30459.00,67.80,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1496,346.45,12.01,10.33,722.00,4770.00,27495.00,98.20,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1114,557.66,11.24,6.65,762.00,6839.96,6542.00,32.70,1.00,0.00,0.00,1.00
1.00,debt_consolidation,0.0894,158.86,10.09,19.20,727.00,1950.00,5089.00,56.50,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1461,172.38,11.00,20.92,712.00,5674.96,3179.00,20.60,1.00,0.00,0.00,0.00
1.00,all_other,0.0774,185.76,10.71,11.39,792.00,4410.00,711.00,2.50,1.00,0.00,0.00,0.00
1.00,all_other,0.0774,56.20,10.21,1.46,787.00,5490.00,2701.00,3.20,4.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1183,614.64,10.67,5.86,732.00,4649.96,10133.00,25.60,2.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1774,432.26,11.08,24.13,677.00,5100.00,19714.00,97.60,0.00,0.00,0.00,0.00
1.00,credit_card,0.0859,79.03,11.35,23.53,732.00,7169.96,80572.00,71.40,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1322,304.21,10.97,16.90,677.00,4289.96,11274.00,72.50,3.00,0.00,0.00,0.00
1.00,all_other,0.1287,319.52,11.92,2.50,697.00,5069.96,3267.00,12.10,0.00,0.00,0.00,0.00
1.00,credit_card,0.1114,57.41,10.00,8.02,722.00,2190.00,1838.00,14.90,0.00,0.00,0.00,0.00
1.00,small_business,0.1843,305.51,10.41,4.18,667.00,1800.00,3244.00,73.70,1.00,0.00,0.00,0.00
1.00,credit_card,0.1114,98.42,10.09,8.70,722.00,1830.00,6941.00,39.20,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1531,870.39,11.00,22.38,697.00,4289.96,42430.00,81.80,0.00,0.00,0.00,0.00
1.00,all_other,0.1496,554.32,11.00,21.54,677.00,12480.00,36095.00,65.90,1.00,1.00,0.00,0.00
1.00,debt_consolidation,0.1218,832.50,11.54,7.49,737.00,7499.96,67492.00,55.70,0.00,0.00,0.00,0.00
1.00,all_other,0.1357,169.85,10.22,21.42,677.00,1890.00,8817.00,76.00,1.00,0.00,0.00,0.00
1.00,credit_card,0.0774,93.66,11.26,7.33,742.00,10230.00,37721.00,64.60,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1357,95.12,11.10,11.16,672.00,5729.96,26343.00,83.40,1.00,0.00,0.00,0.00
1.00,small_business,0.1496,866.13,11.23,6.30,792.00,7020.00,3793.00,14.30,2.00,0.00,0.00,0.00
1.00,credit_card,0.0894,508.35,11.24,6.79,772.00,5009.96,7254.00,15.40,1.00,0.00,0.00,0.00
1.00,credit_card,0.1600,878.94,11.29,17.83,682.00,5160.00,17426.00,52.20,2.00,0.00,0.00,0.00
1.00,all_other,0.1218,166.50,10.43,2.22,697.00,2519.96,2070.00,60.90,3.00,0.00,0.00,0.00
1.00,debt_consolidation,0.0859,410.94,10.75,2.87,782.00,6630.00,6049.00,19.10,0.00,0.00,0.00,0.00
1.00,credit_card,0.1183,457.25,10.92,20.86,717.00,4470.00,21981.00,59.60,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1253,284.47,11.02,16.11,697.00,2459.96,9836.00,69.80,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1461,827.41,11.82,21.94,697.00,4440.00,124784.00,73.20,0.00,0.00,0.00,0.00
1.00,all_other,0.0740,139.77,11.40,6.77,787.00,5820.00,6986.00,12.30,0.00,0.00,0.00,0.00
1.00,home_improvement,0.1218,499.50,11.30,13.10,767.00,4290.96,7135.00,8.30,1.00,0.00,0.00,0.00
1.00,major_purchase,0.0774,218.54,11.56,7.27,767.00,10439.96,7283.00,7.60,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.0774,280.97,10.92,9.93,777.00,6240.00,3940.00,8.90,1.00,0.00,0.00,0.00
1.00,all_other,0.0740,217.42,10.74,23.87,772.00,2912.00,1095.00,5.20,2.00,0.00,0.00,0.00
1.00,home_improvement,0.1183,516.89,11.23,17.26,732.00,5880.00,256.00,1.70,0.00,0.00,1.00,0.00
1.00,all_other,0.1426,205.84,10.61,20.83,697.00,1260.00,12.00,1.50,2.00,0.00,0.00,0.00
1.00,all_other,0.1426,144.09,10.13,5.14,687.00,3420.00,0.00,0.00,3.00,2.00,0.00,0.00
1.00,debt_consolidation,0.1635,883.23,11.88,14.32,682.00,4619.96,30427.00,86.90,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1670,887.54,11.92,24.77,677.00,8670.96,56883.00,93.30,1.00,1.00,0.00,0.00
1.00,credit_card,0.1218,333.00,11.18,13.82,712.00,5669.96,36014.00,66.10,3.00,0.00,0.00,0.00
1.00,credit_card,0.1357,339.69,10.71,8.75,682.00,6360.00,24223.00,72.70,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1600,878.94,11.48,15.06,697.00,6149.96,62551.00,90.10,0.00,0.00,0.00,0.00
1.00,all_other,0.1531,835.57,11.74,11.71,682.00,5910.00,36598.00,74.40,0.00,0.00,0.00,1.00
1.00,all_other,0.0774,187.32,11.23,22.90,752.00,8999.96,63299.00,64.90,2.00,0.00,0.00,0.00
1.00,credit_card,0.1600,492.21,10.75,9.51,687.00,2040.04,14401.00,92.90,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1148,131.88,10.74,22.93,717.00,3690.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1600,421.89,11.74,23.85,662.00,6089.96,61956.00,85.60,2.00,1.00,0.00,0.00
1.00,debt_consolidation,0.0894,317.72,10.53,13.73,787.00,5039.96,417.00,3.20,2.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1600,189.85,10.82,10.61,662.00,3119.96,1487.00,92.90,0.00,0.00,0.00,0.00
1.00,all_other,0.1392,682.74,11.35,12.61,707.00,6419.96,197.00,0.50,2.00,0.00,0.00,0.00
1.00,all_other,0.1183,397.61,11.29,18.90,732.00,3660.00,11061.00,46.10,1.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1322,669.26,11.58,17.05,707.00,3990.00,23075.00,67.30,0.00,0.00,0.00,1.00
1.00,small_business,0.1392,102.42,12.21,5.35,727.00,5309.96,5415.00,12.80,1.00,1.00,1.00,0.00
1.00,debt_consolidation,0.0774,288.78,11.11,8.17,777.00,5789.96,18147.00,16.70,1.00,0.00,0.00,1.00
1.00,credit_card,0.1253,317.93,11.00,5.42,702.00,2129.96,13228.00,45.60,0.00,0.00,0.00,0.00
1.00,small_business,0.1531,278.53,10.92,19.66,752.00,3239.96,39644.00,10.30,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1392,307.24,10.31,12.04,692.00,1444.00,7171.00,59.30,0.00,0.00,0.00,0.00
1.00,all_other,0.1253,568.93,11.23,14.15,727.00,3179.96,4071.00,30.20,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1461,629.18,10.67,20.23,702.00,4440.00,28607.00,95.00,2.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1496,55.44,11.00,6.42,692.00,1860.00,4050.00,98.80,2.00,0.00,0.00,0.00
1.00,home_improvement,0.1183,497.01,10.49,12.27,742.00,2879.96,0.00,0.00,2.00,0.00,0.00,0.00
1.00,all_other,0.1531,97.49,9.62,6.80,667.00,1110.00,456.00,22.80,1.00,2.00,0.00,0.00
1.00,debt_consolidation,0.1426,154.38,10.60,2.34,687.00,1560.00,1847.00,42.00,1.00,0.00,0.00,0.00
1.00,home_improvement,0.0894,95.32,10.90,7.44,717.00,4380.00,9166.00,27.00,1.00,1.00,0.00,0.00
1.00,small_business,0.1600,703.15,11.61,18.13,717.00,10740.00,22784.00,82.00,0.00,0.00,0.00,1.00
1.00,all_other,0.1114,49.21,9.77,20.37,712.00,2610.00,5013.00,68.70,0.00,0.00,0.00,1.00
1.00,home_improvement,0.1183,662.68,11.46,4.24,747.00,6749.96,15773.00,48.20,2.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1531,417.79,10.82,5.59,667.00,1830.00,6804.00,74.00,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1148,659.37,11.51,11.02,752.00,3239.96,1492.00,6.10,3.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1287,815.61,11.81,8.08,717.00,3839.96,26361.00,73.20,1.00,0.00,0.00,1.00
1.00,credit_card,0.1913,201.97,11.88,3.58,662.00,5130.00,0.00,74.40,1.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1253,150.60,11.00,1.12,687.00,7499.96,1916.00,43.50,0.00,0.00,1.00,1.00
1.00,debt_consolidation,0.1461,163.76,9.55,10.71,677.00,1140.00,3798.00,50.60,2.00,0.00,0.00,0.00
1.00,all_other,0.0859,177.02,11.83,12.15,737.00,6600.00,38084.00,81.00,3.00,0.00,0.00,1.00
1.00,all_other,0.1287,840.83,10.93,9.96,717.00,4478.00,9880.00,72.10,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1218,532.80,11.00,16.40,712.00,6960.00,12295.00,38.50,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1322,515.46,10.60,22.41,697.00,5009.96,14876.00,56.10,1.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1253,261.04,10.55,16.42,717.00,1860.00,25608.00,65.90,0.00,0.00,0.00,0.00
1.00,all_other,0.1253,184.07,10.31,16.20,687.00,3090.00,23509.00,54.80,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1392,443.78,10.97,19.24,682.00,4949.96,17599.00,28.30,3.00,2.00,0.00,0.00
1.00,all_other,0.1322,101.41,10.49,22.43,677.00,5369.96,12905.00,81.20,1.00,0.00,1.00,0.00
1.00,debt_consolidation,0.1357,407.63,12.04,5.51,712.00,8249.96,31895.00,66.60,3.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1322,270.41,10.31,11.76,682.00,2138.96,9036.00,82.90,0.00,0.00,0.00,0.00
1.00,credit_card,0.1357,190.23,11.16,17.47,692.00,7831.00,48280.00,97.70,3.00,0.00,0.00,0.00
1.00,credit_card,0.0751,186.66,11.71,1.46,747.00,4569.04,10817.00,49.60,1.00,0.00,0.00,0.00
1.00,all_other,0.1531,191.49,10.67,0.28,677.00,3390.00,68.00,2.50,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1183,662.68,11.11,11.95,742.00,6030.00,19086.00,67.40,1.00,0.00,0.00,0.00
1.00,credit_card,0.1183,596.41,11.76,12.92,742.00,6809.96,12204.00,64.60,4.00,0.00,0.00,0.00
1.00,all_other,0.0894,476.58,11.53,6.21,772.00,4110.00,4054.00,6.00,2.00,0.00,0.00,0.00
1.00,credit_card,0.0740,65.23,11.64,13.19,747.00,4229.96,19548.00,37.20,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1253,301.20,11.88,9.76,722.00,5399.96,110441.00,96.60,0.00,0.00,0.00,1.00
1.00,small_business,0.1600,281.26,11.41,6.03,702.00,6690.00,362.00,36.20,1.00,0.00,0.00,0.00
1.00,home_improvement,0.0894,508.35,11.70,7.85,772.00,8760.00,92944.00,20.60,0.00,0.00,0.00,0.00
1.00,credit_card,0.1218,399.60,10.60,19.86,707.00,3509.96,9777.00,72.40,2.00,0.00,0.00,0.00
1.00,all_other,0.1531,261.12,10.52,21.15,662.00,2910.00,722.00,60.20,2.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1218,266.40,10.82,8.54,702.00,2280.00,7690.00,65.60,0.00,0.00,0.00,0.00
1.00,major_purchase,0.0894,158.86,10.55,18.54,727.00,4020.00,13862.00,74.50,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1461,706.74,11.00,23.86,687.00,8071.00,4503.00,35.70,1.00,3.00,0.00,0.00
1.00,debt_consolidation,0.1183,238.57,11.16,23.33,707.00,5069.96,31485.00,64.40,3.00,0.00,0.00,0.00
1.00,major_purchase,0.0894,206.52,11.12,12.49,777.00,3633.00,21760.00,63.20,0.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1565,874.66,11.51,14.02,692.00,4559.96,24594.00,64.30,0.00,0.00,0.00,0.00
1.00,all_other,0.0740,77.65,10.37,11.48,762.00,2910.00,1641.00,14.90,0.00,0.00,0.00,0.00
1.00,all_other,0.0894,222.41,10.71,15.20,722.00,3631.00,5764.00,31.50,1.00,0.00,0.00,1.00
1.00,debt_consolidation,0.1600,281.26,11.00,6.78,672.00,4080.00,0.00,0.00,2.00,1.00,0.00,0.00
1.00,major_purchase,0.1392,51.21,10.37,4.09,682.00,2550.00,286.00,35.70,2.00,0.00,0.00,0.00
1.00,debt_consolidation,0.1253,200.80,11.16,17.28,687.00,4800.00,33711.00,81.60,2.00,0.00,0.00,0.00
1.00,credit_card,0.1253,60.24,10.24,15.21,677.00,2700.00,4293.00,66.00,2.00,0.00,0.00,0.00
1.00,credit_card,0.1114,213.23,11.13,3.43,717.00,7779.00,9846.00,59.70,1.00,0.00,0.00,0.00
1.00,educational,0.0740,86.97,10.82,7.96,807.00,14310.00,562.00,1.00,0.00,0.00,0.00,0.00
1.00,all_other,0.0859,105.90,11.00,22.54,727.00,4500.00,32143.00,61.70,0.00,0.00,0.00,0.00
